district,enrol_mean,enrol_std,enrol_max,child_mean,adult_mean,cis_mean,momentum,state,enrol_volatility,child_adult_ratio,zero_cis_flag,anomaly_label,anomaly_score,fraud_risk_score,is_anomaly
Dibrugarh,784.6666666666666,697.1909709685001,2484.0,618.8888888888889,165.77777777777777,0.7217777777777779,0.19722222222222222,Assam,0.8873877441262199,3.7108594270486344,0,1,-0.43754584559815585,22.06125689887658,0
Didwana-Kuchaman,1.0,1.4142135623730951,2.0,1.0,0.0,0.0165,0.0,Rajasthan,0.7071067811865476,1.0,0,1,-0.4787274979926445,33.80410681882091,0
Dima Hasao,41.666666666666664,58.005746841728254,148.0,37.0,4.666666666666667,0.7465,-0.4335,Assam,1.359509691603006,6.529411764705882,0,-1,-0.5715130727164007,60.26169206284247,1
Dimapur,355.1111111111111,277.6672669061139,784.0,324.44444444444446,30.666666666666668,0.6858888888888889,-0.11077777777777778,Nagaland,0.7797208743073403,10.24561403508772,0,1,-0.47608288512110536,33.050001768607004,0
Dinajpur Dakshin,997.0,,997.0,963.0,34.0,0.999,0.0,West Bengal,,27.514285714285716,0,-1,-0.5735752671169263,60.84972187571035,1
Dinajpur Uttar,3890.3333333333335,4556.581650023769,8934.0,3779.0,111.33333333333333,0.9926666666666666,0.0,West Bengal,1.170956394558104,33.640949554896146,0,-1,-0.6602838892011583,85.57447857431657,1
Dindigul,675.8888888888889,898.6124643644284,2337.0,674.5555555555555,1.3333333333333333,0.19822222222222222,0.26555555555555554,Tamil Nadu,1.327562734615866,289.09523809523813,0,1,-0.4384532405814914,22.319998413309975,0
Dindori,295.44444444444446,372.67549929902526,873.0,295.3333333333333,0.1111111111111111,0.2808888888888889,0.32566666666666666,Madhya Pradesh,1.2571512345169518,265.79999999999995,0,1,-0.4255506909278931,18.640867165358614,0
Diu,4.363636363636363,6.214770842386437,20.0,4.181818181818182,0.18181818181818182,0.2242727272727273,0.14086363636363636,Dadra and Nagar Haveli and Daman and Diu,1.1586860892584883,3.5384615384615383,0,1,-0.39823483863120085,10.851817059191632,0
Doda,346.46153846153845,517.3998478586001,1439.0,344.0,2.4615384615384617,0.38923076923076927,0.29007692307692307,Jammu and Kashmir,1.4890852384684086,99.37777777777778,0,1,-0.3863159959647293,7.453187511472578,0
Dohad,1444.7777777777778,2653.5014969742233,8001.0,1370.3333333333333,74.44444444444444,0.6601111111111111,0.048333333333333325,Gujarat,1.8353453329824785,18.163475699558173,0,-1,-0.5930771177979428,66.4106280655501,1
Domjur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Bengal,0.0,0.0,1,1,-0.49276294845301244,37.80628202869596,0
Dr. B. R. Ambedkar Konaseema,73.88888888888889,92.57489460491495,220.0,72.0,1.8888888888888888,0.1551111111111111,0.29600000000000004,Andhra Pradesh,1.236163281074532,24.923076923076923,0,1,-0.37500343539771314,4.227437857810571,0
Dumka,647.2222222222222,720.0161070729213,1798.0,637.6666666666666,9.555555555555555,0.6126666666666667,0.4955555555555555,Jharkhand,1.110755050335326,60.41052631578947,0,1,-0.4693709630476234,31.13611320414988,0
Dungarpur,730.1111111111111,971.5270768800585,2772.0,724.2222222222222,5.888888888888889,0.39755555555555555,0.156,Rajasthan,1.3288364273435451,105.1290322580645,0,1,-0.4123766599519328,14.884323666096236,0
Durg,455.0,419.1273672763448,1120.0,449.77777777777777,5.222222222222222,0.242,0.32055555555555554,Chhattisgarh,0.9191389633253175,72.28571428571428,0,1,-0.39954671402230135,11.225895196799911,0
East,41.111111111111114,62.82802806957346,174.0,40.888888888888886,0.2222222222222222,0.2142222222222222,0.23566666666666666,Sikkim,1.4919584502009529,33.454545454545446,0,1,-0.3913193432365254,8.879880047926676,0
East Champaran,3258.1111111111113,2645.5416479638175,7262.0,3168.6666666666665,89.44444444444444,0.48511111111111105,0.1338888888888889,Bihar,0.8117371754968756,35.03439803439803,0,1,-0.5287826289752625,48.077207985851835,0
East Delhi,1192.888888888889,607.6037862876689,2059.0,1168.111111111111,24.77777777777778,0.34688888888888886,0.20422222222222222,Delhi,0.5089282528235477,45.314655172413794,0,1,-0.44871221497851926,25.245320484480004,0
East Garo Hills,672.4444444444445,614.2941296950328,1908.0,486.44444444444446,186.0,0.7678888888888888,-0.22444444444444445,Meghalaya,0.9121674917101625,2.6013071895424837,0,1,-0.5238180121245549,46.66155933655946,0
East Godavari,853.1111111111111,1056.458404818245,2503.0,852.0,1.1111111111111112,0.17255555555555555,0.28988888888888886,Andhra Pradesh,1.236909801400313,403.57894736842104,0,1,-0.482885326429441,34.98970167690173,0
East Jaintia Hills,570.3333333333334,532.2699033385225,1482.0,370.77777777777777,199.55555555555554,0.7071111111111111,-0.21244444444444444,Meghalaya,0.9316276021094325,1.8487534626038782,0,1,-0.5062620626989857,41.65552224674656,0
East Kameng,20.11111111111111,27.561043360350332,76.0,18.555555555555557,1.5555555555555556,0.1591111111111111,0.25433333333333336,Arunachal Pradesh,1.3055231065429105,7.2608695652173925,0,1,-0.3838493607566519,6.749832367336111,0
East Khasi Hills,3201.3333333333335,2666.7240670905567,7798.0,2096.0,1105.3333333333333,0.7691111111111111,-0.19211111111111112,Meghalaya,0.8327440617541032,1.8945465501657126,0,-1,-0.6145700375151277,72.539282840318,1
East Midnapore,211.8,303.6865342933583,775.0,211.4,0.4,0.2952,0.22890000000000002,West Bengal,1.4270983754387139,151.0,0,1,-0.3883843628669142,8.042977398460877,0
East Midnapur,0.25,0.5,1.0,0.25,0.0,0.125,-0.25,West Bengal,0.4,0.25,0,1,-0.5249425138840408,46.9822083301905,0
East Nimar,428.77777777777777,458.7310698486036,1261.0,426.44444444444446,2.3333333333333335,0.4785555555555556,0.3652222222222222,Madhya Pradesh,1.0673680529052307,127.93333333333334,0,1,-0.41358466921671855,15.228784625612747,0
East Siang,18.666666666666668,24.839484696748443,56.0,18.444444444444443,0.2222222222222222,0.12355555555555557,0.254,Arunachal Pradesh,1.2630246455973784,15.090909090909088,0,1,-0.39751558456002223,10.646723476951365,0
East Sikkim,37.666666666666664,53.153080813815485,151.0,35.55555555555556,2.111111111111111,0.24166666666666664,0.2516666666666667,Sikkim,1.3746486417366075,11.428571428571429,0,1,-0.3821534044641975,6.2662344771324,0
East Singhbhum,910.1111111111111,1025.6610605414983,2390.0,899.1111111111111,11.0,0.5428888888888889,0.42144444444444445,Jharkhand,1.125725554252864,74.92592592592592,0,1,-0.4492699307660898,25.404351810583393,0
East Singhbum,1447.0,,1447.0,1394.0,53.0,0.999,0.0,Jharkhand,,25.814814814814813,0,-1,-0.58230526313365,63.33905940991328,1
East midnapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Bengal,0.0,0.0,1,1,-0.49276294845301244,37.80628202869596,0
Eastern West Khasi Hills,204.5,265.46625648721033,601.0,57.25,147.25,0.76725,0.25,Meghalaya,1.2918066009109992,0.38617200674536256,0,1,-0.45785845771979655,27.853349779015375,0
Eluru,69.88888888888889,86.87842719059267,203.0,68.11111111111111,1.7777777777777777,0.12188888888888888,0.3034444444444444,Andhra Pradesh,1.2255577503375144,24.520000000000003,0,1,-0.39281565225510134,9.306548994346826,0
Ernakulam,702.6666666666666,783.982939865403,1864.0,665.7777777777778,36.888888888888886,0.4584444444444445,0.5116666666666667,Kerala,1.1141396587381378,17.57184750733138,0,1,-0.45985199684427447,28.421802703731288,0
Erode,668.5555555555555,865.4802295707151,2199.0,667.6666666666666,0.8888888888888888,0.2081111111111111,0.26811111111111113,Tamil Nadu,1.2926189953761096,353.4705882352941,0,1,-0.45508041435945096,27.06119734328645,0
Etah,1251.5555555555557,1113.3787665380446,3732.0,1233.888888888889,17.666666666666668,0.553,0.10966666666666668,Uttar Pradesh,0.888885735726284,66.10119047619047,0,1,-0.45319641791475096,26.52398025233792,0
Etawah,794.8888888888889,736.8899925437386,2163.0,782.0,12.88888888888889,0.41644444444444445,0.2864444444444445,Uttar Pradesh,0.9258704359756592,56.303999999999995,0,1,-0.39427173694187523,9.721748068529749,0
Faizabad,769.5555555555555,1033.3557121232639,2870.0,769.2222222222222,0.3333333333333333,0.24911111111111112,0.2628888888888889,Uttar Pradesh,1.3410528347670332,576.9166666666666,0,1,-0.510196315727785,42.777365110692934,0
Faridabad,1795.0,939.4542298590177,3465.0,1759.111111111111,35.888888888888886,0.4361111111111111,0.11633333333333333,Haryana,0.5230814197433283,47.686746987951814,0,1,-0.49937635175175904,39.692078199605284,0
Faridkot,100.22222222222223,137.20858006861104,381.0,99.11111111111111,1.1111111111111112,0.27644444444444444,0.26766666666666666,Punjab,1.3555183541355647,46.94736842105263,0,1,-0.3681067615923382,2.260867777825922,0
Farrukhabad,652.2222222222222,772.7128796936443,1929.0,643.1111111111111,9.11111111111111,0.3501111111111111,0.40166666666666667,Uttar Pradesh,1.1829249731659803,63.604395604395606,0,1,-0.4102223122004346,14.270016545078462,0
Fatehabad,290.22222222222223,350.5559077300573,794.0,289.1111111111111,1.1111111111111112,0.27444444444444444,0.31955555555555554,Haryana,1.2037402402024096,136.94736842105263,0,1,-0.37931017403705863,5.455494104845172,0
Fatehgarh Sahib,116.44444444444444,152.54352748569104,402.0,115.0,1.4444444444444444,0.2896666666666667,0.2664444444444445,Punjab,1.298856903851674,47.04545454545454,0,1,-0.3659961860122094,1.6590421870327674,0
Fatehpur,1370.3333333333333,1103.079892845482,3170.0,1345.3333333333333,25.0,0.6801111111111111,0.35911111111111116,Uttar Pradesh,0.8043849485990389,51.74358974358974,0,1,-0.4592695373204609,28.25571576027731,0
Fazilka,212.33333333333334,302.00993361146254,882.0,211.22222222222223,1.1111111111111112,0.28955555555555557,0.2604444444444444,Punjab,1.4156715638037307,100.05263157894737,0,1,-0.3784525691115594,5.210950106603605,0
Ferozepur,153.44444444444446,214.55658409328245,602.0,152.88888888888889,0.5555555555555556,0.27066666666666667,0.2541111111111111,Punjab,1.3892152926903178,98.28571428571428,0,1,-0.3767239178425435,4.718029321844327,0
Firozabad,1366.6666666666667,1151.473729617832,2990.0,1352.888888888889,13.777777777777779,0.4026666666666667,0.16699999999999998,Uttar Pradesh,0.8419257101763334,91.54887218045113,0,1,-0.4431737495319101,23.66604027728188,0
Firozpur,43.888888888888886,69.58887203505394,210.0,43.888888888888886,0.0,0.30666666666666664,0.24866666666666667,Punjab,1.5502471492957561,43.888888888888886,0,1,-0.38789533969111695,7.903533606702538,0
Gadag,255.66666666666666,535.7770607477792,1946.0,254.55555555555554,1.1111111111111112,0.2521111111111111,0.2605,Karnataka,2.0874430938225164,120.57894736842104,0,1,-0.446068651005615,24.49151452520914,0
Gadchiroli,263.77777777777777,359.1092374813609,970.0,261.3333333333333,2.4444444444444446,0.2737777777777778,0.29600000000000004,Maharashtra,1.3562665284650641,75.87096774193547,0,1,-0.3688431758451879,2.470854544925132,0
Gajapati,117.76470588235294,258.19990545403107,970.0,116.70588235294117,1.0588235294117647,0.22282352941176473,0.029529411764705887,Odisha,2.174045761623838,56.68571428571429,0,1,-0.4756006490322719,32.91249329850224,0
Ganderbal,93.66666666666667,116.26155856515945,273.0,92.44444444444444,1.2222222222222223,0.2641111111111111,0.2946666666666667,Jammu and Kashmir,1.2281150552657687,41.599999999999994,0,1,-0.36350345911308457,0.9482470594494856,0
Gandhinagar,627.7777777777778,420.6452715108592,1252.0,545.7777777777778,82.0,0.41844444444444445,0.3101111111111111,Gujarat,0.6689887689693819,6.575635876840697,0,1,-0.40689015488741304,13.319859837872272,0
Ganganagar,611.5555555555555,798.7457529012457,2024.0,606.8888888888889,4.666666666666667,0.28888888888888886,0.3088888888888889,Rajasthan,1.303956425922585,107.09803921568627,0,1,-0.38722443957848923,7.712228040369425,0
Ganjam,450.8888888888889,853.0038886118446,2820.0,450.3888888888889,0.5,0.22788888888888892,0.119,Odisha,1.8876407665371528,300.2592592592593,0,1,-0.5084010817332142,42.26545842060955,0
Garhwa,358.55555555555554,674.8145036816304,1996.0,357.72222222222223,0.8333333333333334,0.34477777777777774,0.28633333333333333,Jharkhand,1.8768017716732615,195.1212121212121,0,1,-0.4460045120498403,24.47322545500697,0
Garhwal,11.2,10.084641788382966,24.0,11.2,0.0,0.5454,-0.3578,Uttarakhand,0.8266099826543415,11.2,0,1,-0.5385311104683036,50.85696422349752,0
Gariyaband,171.33333333333334,216.1347959029272,523.0,170.66666666666666,0.6666666666666666,0.25622222222222224,0.2827777777777778,Chhattisgarh,1.2541670942142777,102.4,0,1,-0.36745768800758866,2.075785993838693,0
Gaurela-pendra-marwahi,15.555555555555555,19.862723322288357,49.0,15.0,0.5555555555555556,0.13922222222222225,0.26755555555555555,Chhattisgarh,1.1997618114133906,9.642857142857142,0,1,-0.3915863027765207,8.956002923784894,0
Gaurella Pendra Marwahi,491.5,197.28279195104676,631.0,456.5,35.0,0.9975,0.0,Chhattisgarh,0.4005741968549173,12.680555555555555,0,1,-0.5181580251262643,45.04762754885252,0
Gautam Buddha Nagar,1895.7,987.822526795398,3175.0,1832.0,63.7,0.5157,0.10980000000000001,Uttar Pradesh,0.5208111598014435,28.315301391035547,0,1,-0.5041907949099654,41.06490517879874,0
Gaya,3044.5555555555557,1707.4419544387968,5652.0,2996.222222222222,48.333333333333336,0.6952222222222222,0.40944444444444444,Bihar,0.5606339872290832,60.73423423423423,0,-1,-0.5894375944453261,65.3728266655356,1
Ghaziabad,2563.3333333333335,1733.4382740668905,5574.0,2519.6666666666665,43.666666666666664,0.4912222222222222,0.2857777777777778,Uttar Pradesh,0.6759800886781062,56.41044776119403,0,1,-0.5051937481361142,41.35089489816621,0
Ghazipur,1254.2222222222222,1724.487516465238,4867.0,1246.3333333333333,7.888888888888889,0.218,0.2601111111111111,Uttar Pradesh,1.3738503716196462,140.21249999999998,0,1,-0.4505205802902274,25.760971538313484,0
Gir Somnath,635.8888888888889,588.1550485298168,1706.0,594.4444444444445,41.44444444444444,0.5690000000000001,0.09444444444444446,Gujarat,0.9234814090663557,14.005235602094242,0,1,-0.41566004124819766,15.820572008504925,0
Giridih,1589.2222222222222,1649.399495102519,3959.0,1580.111111111111,9.11111111111111,0.39444444444444443,0.40355555555555556,Jharkhand,1.0372132096089066,156.27472527472528,0,1,-0.4691271178550842,31.066581329317415,0
Goalpara,1099.7777777777778,923.6071645696803,2898.0,1011.2222222222222,88.55555555555556,0.693111111111111,0.30244444444444446,Assam,0.8390496094808845,11.291563275434243,0,1,-0.44076656314845797,22.979636823641087,0
Godda,598.8888888888889,743.4543436628178,1761.0,597.0,1.8888888888888888,0.3897777777777778,0.16722222222222222,Jharkhand,1.2393200764892314,206.65384615384616,0,1,-0.43309818917130927,20.793018280969036,0
Golaghat,1278.3333333333333,982.6922203823535,3469.0,1064.888888888889,213.44444444444446,0.7465555555555555,0.0013333333333333346,Assam,0.7681283640299793,4.96580310880829,0,1,-0.4812274691368688,34.51696762560937,0
Gomati,75.44444444444444,75.59614922585527,174.0,74.22222222222223,1.2222222222222223,0.2767777777777778,0.3401111111111111,Tripura,0.9889031148731068,33.4,0,1,-0.3891302169879109,8.255655921438475,0
Gonda,1696.3333333333333,1643.1271253314517,4689.0,1659.888888888889,36.44444444444444,0.47700000000000004,0.2751111111111111,Uttar Pradesh,0.9680638994490093,44.32937685459941,0,1,-0.43809259516853344,22.21716123431304,0
Gondia,7.25,2.6299556396765835,11.0,7.25,0.0,0.635,-0.13625,Maharashtra,0.3187825017789798,7.25,0,1,-0.49250447548563375,37.7325790787702,0
Gondiya,226.69230769230768,367.54010770150074,1082.0,226.23076923076923,0.46153846153846156,0.3772307692307692,0.15923076923076923,Maharashtra,1.6141964189592939,154.78947368421052,0,1,-0.41883308870988023,16.72535892124145,0
Gopalganj,1683.111111111111,1138.0222366505457,3056.0,1661.3333333333333,21.77777777777778,0.6083333333333333,0.3002222222222222,Bihar,0.6757405904766716,72.93658536585366,0,1,-0.4836424800451723,35.20560222384205,0
Gorakhpur,2218.777777777778,1715.8750521073628,5185.0,2171.5555555555557,47.22222222222222,0.6714444444444445,0.3806666666666667,Uttar Pradesh,0.7729940669219273,45.032258064516135,0,1,-0.5110193126478761,43.01204071876785,0
Gulbarga,484.0,591.7636774929667,1386.0,483.6666666666667,0.3333333333333333,0.2975555555555556,0.29555555555555557,Karnataka,1.2201312937999313,362.75000000000006,0,1,-0.44284036938678134,23.57097772435091,0
Gumla,744.5555555555555,753.7617513364404,2210.0,734.1111111111111,10.444444444444445,0.5003333333333333,0.4928888888888889,Jharkhand,1.0110068199743611,64.14563106796116,0,1,-0.46536480016664467,29.993765417433067,0
Guna,1090.111111111111,1140.3871540451125,3535.0,1082.7777777777778,7.333333333333333,0.4666666666666667,0.27244444444444443,Madhya Pradesh,1.045161342811203,129.93333333333337,0,1,-0.4244856561442151,18.337175037989653,0
Guntur,1081.0,1325.021509259378,2969.0,1077.111111111111,3.888888888888889,0.19266666666666665,0.31433333333333335,Andhra Pradesh,1.2246039826796469,220.31818181818178,0,1,-0.44088815495487543,23.014308437120263,0
Gurdaspur,568.8888888888889,506.8274964039649,1453.0,554.8888888888889,14.0,0.45811111111111114,0.34755555555555556,Punjab,0.8893444078057485,36.992592592592594,0,1,-0.3995434570266922,11.22496647227321,0
Gurgaon,762.3333333333334,688.2007337979232,1759.0,740.4444444444445,21.88888888888889,0.31622222222222224,0.17066666666666666,Haryana,0.9015730137090697,32.349514563106794,0,1,-0.3988089443106179,11.01552192384841,0
Gurugram,878.6666666666666,858.4039453155683,1764.0,809.6666666666666,69.0,0.9906666666666667,0.0,Haryana,0.9758286608361899,11.566666666666666,0,1,-0.5075844393111265,42.03259478247834,0
Gwalior,2060.222222222222,1413.6728562310464,4409.0,1968.0,92.22222222222223,0.5706666666666667,0.21233333333333335,Madhya Pradesh,0.6858420411880447,21.110846245530393,0,1,-0.4689482231655211,31.015569935435224,0
Hailakandi,619.7777777777778,591.42429307938,1764.0,585.2222222222222,34.55555555555556,0.49811111111111117,0.24744444444444444,Assam,0.9527149879567604,16.459374999999998,0,1,-0.3944544394367186,9.773845249002093,0
Hamirpur,259.05555555555554,390.3080943264334,1371.0,257.5,1.5555555555555556,0.2702777777777778,0.2321111111111111,Himachal Pradesh,1.5008642806827177,100.7608695652174,0,1,-0.3880541043884843,7.948804981340729,0
Hanumakonda,114.44444444444444,146.7277334990825,367.0,113.88888888888889,0.5555555555555556,0.17777777777777778,0.2657777777777778,Telangana,1.2709813296359407,73.21428571428571,0,1,-0.37875414124674445,5.296942681393759,0
Hanumangarh,548.8888888888889,607.4957704470962,1759.0,544.3333333333334,4.555555555555555,0.31277777777777777,0.30233333333333334,Rajasthan,1.1047609484792615,97.98,0,1,-0.3796946574075513,5.565128620555242,0
Haora,318.0,436.04615581380835,1156.0,317.77777777777777,0.2222222222222222,0.3844444444444444,0.2493333333333333,West Bengal,1.3669158489461077,260.0,0,1,-0.4443781885574014,24.009483191582277,0
Hapur,806.8888888888889,665.5676983681759,1791.0,802.3333333333334,4.555555555555555,0.44466666666666665,0.16633333333333333,Uttar Pradesh,0.823835687706448,144.42000000000002,0,1,-0.4426783658223427,23.52478279449535,0
Harda,152.44444444444446,244.29784671277136,871.0,151.44444444444446,1.0,0.3665555555555555,0.26972222222222225,Madhya Pradesh,1.5920931357095887,75.72222222222223,0,1,-0.3937061013936687,9.560458441577723,0
Hardoi,2799.222222222222,2827.896072072742,8494.0,2764.5555555555557,34.666666666666664,0.49311111111111106,0.215,Uttar Pradesh,1.0098827334598317,77.51090342679129,0,1,-0.5397761003706352,51.2119701235736,0
Hardwar,36.5,13.916417163432069,47.0,36.5,0.0,0.784,-0.165,Uttarakhand,0.37110445769152184,36.5,0,1,-0.5347429029119228,49.77676587754354,0
Haridwar,661.6666666666666,656.7147402030809,1600.0,655.8888888888889,5.777777777777778,0.3602222222222222,0.27811111111111114,Uttarakhand,0.9910182196223555,96.77049180327869,0,1,-0.38363494605440557,6.688692526588852,0
Hasan,110.33333333333333,133.22912594474226,278.0,110.33333333333333,0.0,0.30744444444444446,0.3217777777777778,Karnataka,1.1966687959108586,110.33333333333333,0,1,-0.3835321221738485,6.659372542388084,0
Hassan,277.1111111111111,337.4179324089209,761.0,275.0,2.111111111111111,0.22844444444444445,0.3018888888888889,Karnataka,1.2132486582821767,88.39285714285714,0,1,-0.3658991755071589,1.6313798729868552,0
Hathras,721.4444444444445,661.525908621709,1829.0,712.3333333333334,9.11111111111111,0.45855555555555555,0.38222222222222224,Uttar Pradesh,0.9156772035674225,70.45054945054946,0,1,-0.4226990203289294,17.827720098213987,0
Haveri,242.16666666666666,461.6158639847129,1373.0,238.88888888888889,3.2777777777777777,0.26022222222222224,0.3177222222222222,Karnataka,1.8983517367431648,55.84415584415584,0,1,-0.42321871729683175,17.975910448602733,0
Hawrah,1.5,2.3804761428476167,5.0,1.5,0.0,0.33325,-0.25,West Bengal,0.9521904571390467,1.5,0,1,-0.497004010053576,39.01561062482877,0
Hazaribag,62.888888888888886,80.71468956213059,187.0,62.888888888888886,0.0,0.27711111111111114,0.27155555555555555,Jharkhand,1.2633603583637831,62.888888888888886,0,1,-0.3695743468082758,2.6793462004593636,0
Hazaribagh,689.3333333333334,814.6321255634349,1951.0,685.8888888888889,3.4444444444444446,0.3681111111111111,0.16677777777777777,Jharkhand,1.1800561934767284,154.325,0,1,-0.407361939873831,13.454388201059828,0
Hingoli,630.0,850.3147456481433,3006.0,601.3076923076923,28.692307692307693,0.5245384615384615,0.12030769230769231,Maharashtra,1.3475669503140149,20.251295336787564,0,1,-0.4293533668304286,19.72519112569681,0
Hisar,581.5555555555555,629.371335363931,1417.0,579.5555555555555,2.0,0.3312222222222222,0.3997777777777778,Haryana,1.0803627728925005,193.1851851851852,0,1,-0.43685552894902663,21.86441475348836,0
Hnahthial,0.5,0.5773502691896257,1.0,0.5,0.0,0.14575,-0.25,Mizoram,0.38490017945975047,0.5,0,1,-0.5205769949116491,45.737391011438966,0
Hojai,783.3333333333334,685.5898919908315,2123.0,766.1111111111111,17.22222222222222,0.6274444444444445,0.2826666666666667,Assam,0.8741052596568186,42.04268292682927,0,1,-0.4201414366371791,17.098431210963298,0
Hooghiy,0.25,0.5,1.0,0.25,0.0,0.125,-0.25,West Bengal,0.4,0.25,0,1,-0.5249425138840408,46.9822083301905,0
Hooghly,301.3921568627451,1069.8334651417738,5586.0,294.6862745098039,6.705882352941177,0.297078431372549,0.032705882352941175,West Bengal,3.537900837908862,38.24173027989822,0,-1,-0.5694591745394931,59.67602789834427,1
Hoshangabad,664.6666666666666,853.1828643380034,2483.0,663.3333333333334,1.3333333333333333,0.4553333333333333,0.37922222222222224,Madhya Pradesh,1.2816968417696597,284.28571428571433,0,1,-0.4735541794776426,32.32894738792184,0
Hoshiarpur,459.3333333333333,298.7478033392045,972.0,435.1111111111111,24.22222222222222,0.535888888888889,0.36544444444444446,Punjab,0.6489814699620663,17.251101321585903,0,1,-0.4293732276199062,19.730854382428063,0
Howrah,456.56,1106.657771550597,4232.0,450.72,5.84,0.22920000000000001,-0.019000000000000003,West Bengal,2.4186068964738987,65.89473684210527,0,-1,-0.5559123084395352,55.81317135306692,1
Hugli,48.5,17.01959654829299,74.0,48.5,0.0,0.9085,-0.1115,West Bengal,0.3438302332988483,48.5,0,-1,-0.5599460838575149,56.963392788825416,1
Hyderabad,1712.7777777777778,2139.092318651165,7252.0,1675.5555555555557,37.22222222222222,0.31633333333333336,0.21194444444444444,Andhra Pradesh,1.2481736817855604,43.83720930232558,0,1,-0.5031173333486101,40.758810175881564,0
Idukki,188.66666666666666,233.83060107693348,510.0,185.55555555555554,3.111111111111111,0.23822222222222222,0.28122222222222226,Kerala,1.2328502692984191,45.13513513513514,0,1,-0.3608990030501578,0.20559262739635642,0
Imphal East,125.77777777777777,151.49321583636822,323.0,124.77777777777777,1.0,0.08388888888888889,0.3035555555555556,Manipur,1.1949508698749467,62.388888888888886,0,1,-0.40310088798141497,12.239359420902545,0
Imphal West,137.33333333333334,146.2796978394473,358.0,133.77777777777777,3.5555555555555554,0.19922222222222222,0.3085555555555556,Manipur,1.057443598839378,29.365853658536587,0,1,-0.37733124196987633,4.891206347664337,0
Indore,2478.1111111111113,1952.0206482286787,4994.0,2410.4444444444443,67.66666666666667,0.4277777777777778,0.3937777777777778,Madhya Pradesh,0.7873873177688288,35.10355987055016,0,1,-0.5150152536017083,44.15147374734856,0
Jabalpur,1385.2222222222222,1572.864804884528,3936.0,1374.0,11.222222222222221,0.3886666666666667,0.4033333333333333,Madhya Pradesh,1.1346411705643438,112.41818181818182,0,1,-0.45436182730017116,26.85629395789762,0
Jagatsinghapur,244.92307692307693,409.3683063653197,1210.0,243.07692307692307,1.8461538461538463,0.44899999999999995,0.15623076923076923,Odisha,1.6646193252265111,85.4054054054054,0,1,-0.42020280524880516,17.115930324141587,0
Jagatsinghpur,77.11111111111111,94.8781382148233,213.0,77.11111111111111,0.0,0.3297777777777778,0.29244444444444445,Odisha,1.2146561080133849,77.11111111111111,0,1,-0.36730200333262136,2.031392880238897,0
Jagitial,177.22222222222223,226.99106688247548,602.0,176.22222222222223,1.0,0.23622222222222222,0.27699999999999997,Telangana,1.2736406495899497,88.11111111111111,0,1,-0.36539552303187334,1.4877645713852417,0
Jaintia Hills,1.0,2.0,4.0,1.0,0.0,0.2,0.0,Meghalaya,1.0,1.0,0,1,-0.4314104686789776,20.31176880951952,0
Jaipur,3460.6666666666665,3146.2599622408825,9131.0,3379.1111111111113,81.55555555555556,0.4018888888888889,0.27588888888888885,Rajasthan,0.9088858822072844,40.93135935397039,0,-1,-0.5610166171883504,57.26865281379668,1
Jaisalmer,317.1111111111111,421.285961208193,1259.0,311.44444444444446,5.666666666666667,0.4206666666666667,0.3728888888888889,Rajasthan,1.3243358892328807,46.71666666666667,0,1,-0.4043397969197155,12.592631348594495,0
Jajapur,137.26315789473685,274.42137957391634,955.0,137.1578947368421,0.10526315789473684,0.24436842105263157,0.11121052631578947,Odisha,1.9847758705384126,124.09523809523812,0,1,-0.4514727962980268,26.032493660928765,0
Jajpur,109.0,252.0248905456472,920.0,106.8695652173913,2.130434782608696,0.295,0.32804347826086955,Odisha,2.291135368596793,34.138888888888886,0,1,-0.4566103392963653,27.497451788612437,0
Jalandhar,457.55555555555554,590.8559704173072,1486.0,449.55555555555554,8.0,0.29600000000000004,0.2641111111111111,Punjab,1.288515564273265,49.95061728395061,0,1,-0.36873737148114444,2.4406846829697173,0
Jalaun,617.4444444444445,623.2367349392828,1764.0,603.5555555555555,13.88888888888889,0.47111111111111115,0.22166666666666668,Uttar Pradesh,1.0077489425895696,40.537313432835816,0,1,-0.3852486273945838,7.14882991046089,0
Jalgaon,1473.3333333333333,1497.9566081832945,4758.0,1448.111111111111,25.22222222222222,0.5431111111111111,0.3342222222222222,Maharashtra,1.0160230216029582,55.22457627118644,0,1,-0.4442411347430297,23.97040262342763,0
Jalna,621.1111111111111,813.6143810867105,2233.0,619.0,2.111111111111111,0.2796666666666667,0.2763333333333333,Maharashtra,1.3078280817610992,198.96428571428572,0,1,-0.3959987934273196,10.214214104558778,0
Jalor,1554.5555555555557,1750.3664695650957,4992.0,1528.5555555555557,26.0,0.47177777777777774,0.15955555555555556,Rajasthan,1.1252355875775615,56.61316872427984,0,1,-0.45785608489670526,27.85267317417251,0
Jalore,123.5,244.33651657771773,490.0,120.25,3.25,0.2915,-0.2495,Rajasthan,1.962542301829058,28.294117647058822,0,1,-0.5322562777351336,49.06771064152541,0
Jalpaiguri,1183.7777777777778,1035.504439606342,3257.0,1124.0,59.77777777777778,0.6734444444444444,0.4978888888888889,West Bengal,0.8740073109309835,18.49360146252285,0,1,-0.4933961887827687,37.98684899780035,0
